,mandates, CREDIT
1152,130429504433,10400.0
1153,130429883711,28600.0
1154,130430414399,29900.0
1155,130430569452,7800.0
1156,130430606954,5200.0
1157,130431772768,20800.0
1158,130431772773,54600.0
1159,130431772829,5200.0
1160,130431823942,13000.0
1161,130431913339,15600.0
1162,130431978420,11700.0
1163,130432039390,11700.0
1164,130432370464,3990.0
1165,130432421393,11970.0
1166,130432707847,7980.0
1167,130433219347,22610.0
1168,130433394671,6650.0
1169,130433720744,53200.0
1170,130434509690,38570.0
1171,130434557742,23940.0
1172,130434776080,5320.0
1173,130434784141,19950.0
1174,130437672574,34580.0
1175,130437714687,13300.0
1176,130437745655,7980.0
1177,130437769217,10640.0
1178,130437845570,22610.0
1179,130438127229,46550.0
1180,130438422433,27930.0
1181,130438430678,22610.0
1182,130438891231,6650.0
1183,130439112284,11970.0
1184,130439172975,6650.0
1185,130439221594,14630.0
1186,130439276218,12576.52
1187,130439285915,39900.0
1188,130439387612,7980.0
1189,130439502358,25270.0
1190,130439971203,6650.0
1191,130440296847,3990.0
1192,130440388272,11970.0
1193,130440567669,21280.0
1194,130440927822,19950.0
1195,130441125944,109060.0
1196,130441325486,7980.0
1197,130441677186,7980.0
1198,130441684158,9310.0
1199,130441972564,5320.0
1200,130442036353,15960.0
1201,130442045239,6650.0
1202,130442057982,10640.0
1203,130442077904,11970.0
1204,130442082892,13300.0
1205,130442164393,7980.0
1206,130442197077,63840.0
1207,130442269192,3990.0
1208,130442710972,7980.0
1209,130442940275,3990.0
1210,130442940440,21280.0
1211,130443083372,14630.0
1212,130443093192,13300.0
1213,130443195440,21280.0
1214,130443197707,15960.0
1215,130443207377,5320.0
1216,130443229911,11970.0
1217,130443279576,17290.0
1218,130443368271,11970.0
1219,130443393181,10640.0
1220,130443455433,10640.0
1221,130443469331,30590.0
1222,130443469406,6650.0
1223,130443476751,11970.0
1224,130443486321,6650.0
1225,130443507088,22610.0
1226,130443507639,9310.0
1227,130443609077,7980.0
1228,130443662668,9310.0
1229,130443815807,43890.0
1230,130443832538,6650.0
1231,130444137086,3990.0
1232,130444141470,21280.0
1233,130444147537,9310.0
1234,130444172697,17290.0
1235,130444232738,17290.0
1236,130444365709,23940.0
1237,130444415686,27930.0
1238,130444416681,6650.0
1239,130444584622,2849.76
1240,130444657425,10640.0
1241,130444675405,37240.0
1242,130444675660,6650.0
1243,130444705365,19950.0
1244,130445022499,9310.0
1245,130445078962,39900.0
1246,130445175487,38570.0
1247,130445346192,10640.0
1248,130445373289,6650.0
1249,130445380497,21280.0
1250,130445432991,35910.0
1251,130445435659,13300.0
1252,130445509971,10640.0
1253,130445608754,3990.0
1254,130445683847,22610.0
1255,130445684432,17290.0
1256,130445689533,6650.0
1257,130445747340,6650.0
1258,130445784281,930.24
1259,130445799032,21280.0
1260,130445803369,11970.0
1261,130445807367,7980.0
1262,130445830773,22610.0
1263,130445831414,7980.0
1264,130445840574,19950.0
1265,130445843558,18620.0
1266,130445856372,29260.0
1267,130445919826,7980.0
1268,130446045174,29260.0
1269,130446176952,15960.0
1270,130446220988,13300.0
1271,130446231883,7980.0
1272,130446441744,34580.0
1273,130446444813,10640.0
1274,130446644162,12742.93
1275,130446733460,21280.0
1276,130446878207,18620.0
1277,130446963446,3990.0
1278,130447168668,13300.0
1279,130447168852,5320.0
1280,130447217918,3990.0
1281,130447367069,27930.0
1282,130447608337,54530.0
1283,130447712838,9310.0
1284,130448148146,15960.0
1285,130448216692,10640.0
1286,130448325276,6650.0
1287,130448445170,6650.0
1288,130448813704,10640.0
1289,130448958570,6650.0
1290,130449043803,3990.0
1291,130449070679,9310.0
1292,130449737506,29260.0
1293,130451187856,18620.0
1294,130451581254,33250.0
1295,130452516074,22610.0
1296,130452516328,13300.0
1297,130452603368,13300.0
1298,130452645250,13300.0
1299,130452715163,13300.0
1300,130452870724,13300.0
1301,130452871375,10640.0
1302,130453026692,17290.0
1303,130453094855,34580.0
1304,130453131693,18620.0
1305,130453391643,26600.0
1306,130453568142,7980.0
1307,130453569113,10640.0
1308,130453571597,19950.0
1309,130453584509,13300.0
1310,130453692212,33250.0
1311,130453709104,3990.0
1312,130453765166,1328.88
1313,130453864519,5320.0
1314,130454506643,58520.0
1315,130454532703,21280.0
1316,130454585310,7980.0
1317,130454669606,29260.0
1318,130454807066,7980.0
1319,130454807900,6650.0
1320,130455189238,5320.0
1321,130455208977,14630.0
1322,130455249746,9310.0
1323,130455275467,7980.0
1324,130455365444,7980.0
1325,130455389280,18620.0
1326,130455440962,10640.0
1327,130455442334,3990.0
1328,130455443178,11970.0
1329,130455459758,7980.0
1330,130455523919,14630.0
1331,130455527696,7980.0
1332,130455529332,6650.0
1333,130455574490,14630.0
1334,130455587671,33250.0
1335,130455743836,7980.0
1336,130455793911,15960.0
1337,130455806819,11970.0
1338,130455810864,11970.0
1339,130455812387,11970.0
1340,130455816658,13300.0
1341,130455817219,5320.0
1342,130455818049,9310.0
1343,130455818148,13300.0
1344,130455818921,13300.0
1345,130455821768,18620.0
1346,130455854443,7980.0
1347,130455857941,14630.0
1348,130455905188,7980.0
1349,130455912377,3990.0
1350,130455912886,6650.0
1351,130455940078,11970.0
1352,130456389627,31920.0
1353,130456389825,6650.0
1354,130456397123,15960.0
1355,130456424697,18620.0
1356,130456438604,13300.0
1357,130456444290,47880.0
1358,130456475446,5320.0
1359,130456522264,9310.0
1360,130456561934,19950.0
1361,130456563443,3990.0
1362,130456805673,9310.0
1363,130456806663,10640.0
1364,130456851839,14630.0
1365,130456876665,13300.0
1366,130456973218,15960.0
1367,130457025363,9310.0
1368,130457028719,10640.0
1369,130457034881,59850.0
1370,130457037243,6650.0
1371,130457183852,13300.0
1372,130457219281,25270.0
1373,130457289561,10640.0
1374,130457375714,3990.0
1375,130457420924,9310.0
1376,130457514885,6650.0
1377,130457883165,14630.0
1378,130458116908,6650.0
1379,130458187038,7980.0
1380,130458242638,38570.0
1381,130458366186,3990.0
1382,130458616543,3990.0
1383,130458674203,15960.0
1384,130459272714,7980.0
1385,130459334255,21280.0
1386,130459341604,21280.0
1387,130459659602,7980.0
1388,130459661841,11970.0
1389,130459703544,14630.0
1390,130459703558,38570.0
1391,130459703775,43890.0
1392,130459769101,3990.0
1393,130459815805,19950.0
1394,130461705838,13300.0
1395,130461933114,11970.0
1396,130462129431,7980.0
1397,130462209772,15960.0
1398,130462280438,10640.0
1399,130462440149,3990.0
1400,140396924345,37500.0
1401,140398324049,1.0
1402,140398669041,1.0
1403,140399123714,23858.87
1404,140399132191,1.0
1405,140399132228,1.0
1406,140399132252,1.0
1407,140399153471,37500.0
1408,140399155149,1.0
1409,140399164163,12500.0
1410,140399331044,12500.0
1411,140399410475,62500.0
1412,140399411234,25000.0
1413,140401595918,12500.0
1414,140401622484,25000.0
1415,140401918895,25000.0
1416,140401941358,50000.0
1417,140402002003,37500.0
1418,140402088189,12500.0
1419,140402129854,37500.0
1420,140402187783,12500.0
1421,140402705384,25000.0
1422,140403297926,12500.0
1423,140403576404,62500.0
1424,140403683296,12500.0
1425,140404757451,12500.0
1426,140405764898,37500.0
1427,140406388292,4666.51
1428,140408688038,21250.0
1429,140408954923,17500.0
1430,140409687146,20000.0
1431,140409690097,26250.0
1432,140410783364,20000.0
1433,140410903489,41250.0
1434,140411342379,60000.0
1435,140411344991,13750.0
1436,140413375377,12500.0
1437,140413882318,5000.0
1438,140415943178,11250.0
1439,140416893281,47500.0
1440,140416897509,10000.0
1441,140416969921,8750.0
1442,140417137264,65000.0
1443,140417146433,33750.0
1444,140417485649,15000.0
1445,140417533344,35.0
1446,140417904288,11250.0
1447,140418644402,13750.0
1448,140418858148,5000.0
1449,140418886900,15000.0
1450,140419088638,13750.0
1451,140419234376,26250.0
1452,140419382908,11250.0
1453,140419905592,35000.0
1454,140419978116,5000.0
1455,140420580988,23750.0
1456,140420668759,13750.0
1457,140420695381,27500.0
1458,140420957472,5000.0
1459,140422018954,187500.0
1460,140422583782,26250.0
1461,140422619385,26250.0
1462,140422633372,6250.0
1463,140422677728,27500.0
1464,140422692390,7500.0
1465,140423434357,66250.0
1466,140423566932,18750.0
1467,140423734619,1666.79
1468,140423988140,26250.0
1469,140424025288,50000.0
1470,140424026443,15000.0
1471,140424156854,12500.0
1472,140428980902,32500.0
1473,140429811687,10400.0
1474,140430103700,14300.0
1475,140430544438,18200.0
1476,140430657449,11700.0
1477,140431527414,5200.0
1478,140431590957,128700.0
1479,140431975808,19500.0
1480,140432116888,18200.0
1481,140432289577,159600.0
1482,140432289836,21280.0
1483,140432327353,6650.0
1484,140432384584,13300.0
1485,140432795571,31920.0
1486,140432862848,13300.0
1487,140432918548,31920.0
1488,140433075373,23940.0
1489,140433317857,89110.0
1490,140433768307,19950.0
1491,140433819707,3990.0
1492,140434525148,13300.0
1493,140436865178,14630.0
1494,140437620849,14630.0
1495,140437674696,21280.0
1496,140437719082,33250.0
1497,140437721179,19950.0
1498,140437726313,41230.0
1499,140437735553,18620.0
1500,140437744835,7980.0
1501,140437758403,37240.0
1502,140437850374,17290.0
1503,140438205996,13300.0
1504,140438327790,6650.0
1505,140438372674,30590.0
1506,140438463787,11970.0
1507,140438485237,34580.0
1508,140438491747,10640.0
1509,140438527826,27930.0
1510,140438870366,23940.0
1511,140438960263,7980.0
1512,140438973675,19950.0
1513,140439140758,5320.0
1514,140439186416,66500.0
1515,140439275337,13300.0
1516,140439402892,3990.0
1517,140439403924,18620.0
1518,140439434548,11970.0
1519,140439557855,43890.0
1520,140440047844,6650.0
1521,140440237486,73150.0
1522,140440616279,7980.0
1523,140440617429,22610.0
1524,140440671874,7980.0
1525,140440844912,7980.0
1526,140440877907,25270.0
1527,140441339785,14630.0
1528,140441643564,11970.0
1529,140441667753,7980.0
1530,140441721948,14630.0
1531,140441743064,6650.0
1532,140441793695,15960.0
1533,140442028674,5320.0
1534,140442036358,7980.0
1535,140442044344,35910.0
1536,140442077674,9310.0
1537,140442081992,15960.0
1538,140442086659,5320.0
1539,140442134453,17290.0
1540,140442191877,9310.0
1541,140442209486,6650.0
1542,140442295295,51870.0
1543,140442465358,23940.0
1544,140442683196,9310.0
1545,140442683648,18620.0
1546,140442837311,6650.0
1547,140442934661,3990.0
1548,140442982845,11970.0
1549,140443148029,3990.0
1550,140443198552,27930.0
1551,140443198571,6650.0
1552,140443229539,5320.0
1553,140443359432,14630.0
1554,140443414872,7980.0
1555,140443437915,74480.0
1556,140443454995,14630.0
1557,140443457654,7980.0
1558,140443517747,11970.0
1559,140443529236,5320.0
1560,140443529241,6627.6
1561,140443626096,27930.0
1562,140443626119,13300.0
1563,140443633860,3990.0
1564,140443635213,23940.0
1565,140443786080,23940.0
1566,140444172476,10640.0
1567,140444232649,3990.0
1568,140444257767,18620.0
1569,140444382870,103740.0
1570,140444383049,13300.0
1571,140444387556,9310.0
1572,140444482290,5320.0
1573,140444482860,39900.0
1574,140444520193,14630.0
1575,140444521871,7980.0
1576,140444521927,3990.0
1577,140444564592,18620.0
1578,140444567835,5320.0
1579,140444568081,5320.0
1580,140444568321,27930.0
1581,140444650962,26600.0
1582,140444661376,6650.0
1583,140444730129,39900.0
1584,140444811837,7980.0
1585,140444945021,18620.0
1586,140445094788,11970.0
1587,140445164899,18620.0
1588,140445238819,6650.0
1589,140445291798,6650.0
1590,140445378758,17290.0
1591,140445399261,22610.0
1592,140445509274,51870.0
1593,140445689166,21280.0
1594,140445747618,7980.0
1595,140445757481,3990.0
1596,140445819158,5320.0
1597,140445823382,5320.0
1598,140445828643,5320.0
1599,140445828756,6650.0
1600,140445829176,7980.0
1601,140445832824,1911.84
1602,140445842187,7980.0
1603,140445854482,7980.0
1604,140446106969,5320.0
1605,140446188597,9310.0
1606,140446393970,26600.0
1607,140446441179,17290.0
1608,140446457472,14630.0
1609,140446513294,13300.0
1610,140446516754,6650.0
1611,140446543658,7980.0
1612,140446583965,22610.0
1613,140446636431,17290.0
1614,140446645082,7980.0
1615,140446737538,17290.0
1616,140446795043,9310.0
1617,140446868727,30590.0
1618,140446963480,10640.0
1619,140447046597,18620.0
1620,140447046936,13300.0
1621,140447094574,7360.02
1622,140447120484,10640.0
1623,140447258495,38570.0
1624,140447561199,17290.0
1625,140447609931,9310.0
1626,140447711844,50540.0
1627,140447747305,33250.0
1628,140447817242,6650.0
1629,140447834656,5320.0
1630,140448462834,15960.0
1631,140448485208,11970.0
1632,140448565323,5320.0
1633,140448740435,11970.0
1634,140449011992,15960.0
1635,140449724415,3990.0
1636,140450958724,7980.0
1637,140451059369,13300.0
1638,140451527347,7980.0
1639,140452504298,14630.0
1640,140452504929,15960.0
1641,140452516418,11970.0
1642,140452614579,15960.0
1643,140452736905,9310.0
1644,140452955865,10640.0
1645,140452956351,5320.0
1646,140453029648,9310.0
1647,140453092767,3990.0
1648,140453095370,3990.0
1649,140453308753,23940.0
1650,140453386133,19950.0
1651,140453691816,15960.0
1652,140453709072,5320.0
1653,140454108767,1571.82
1654,140454316097,10640.0
1655,140454530827,3990.0
1656,140454809037,9310.0
1657,140454810795,10640.0
1658,140454968205,11970.0
1659,140455127482,33250.0
1660,140455135774,9310.0
1661,140455139079,15960.0
1662,140455143364,7980.0
1663,140455195268,2552.94
1664,140455368259,21280.0
1665,140455368674,34580.0
1666,140455384754,11970.0
1667,140455385697,10640.0
1668,140455443485,3990.0
1669,140455516679,13300.0
1670,140455528446,79800.0
1671,140455529219,3990.0
1672,140455534980,21280.0
1673,140455538407,9310.0
1674,140455634970,19950.0
1675,140455714919,22610.0
1676,140455715462,35910.0
1677,140455756377,3990.0
1678,140455813938,13300.0
1679,140455817149,14630.0
1680,140455821679,5320.0
1681,140455821896,15960.0
1682,140455823838,5320.0
1683,140455854783,25270.0
1684,140455857692,22610.0
1685,140455867177,6650.0
1686,140455870387,11970.0
1687,140455875262,7980.0
1688,140455879547,9310.0
1689,140456127688,7980.0
1690,140456199185,6650.0
1691,140456389067,21280.0
1692,140456389604,3990.0
1693,140456397067,11970.0
1694,140456480995,29260.0
1695,140456481928,14630.0
1696,140456667709,6650.0
1697,140456782139,7980.0
1698,140456972813,11970.0
1699,140457025995,3990.0
1700,140457059462,5320.0
1701,140457106487,5320.0
1702,140457192946,14630.0
1703,140457251894,7980.0
1704,140457272368,5320.0
1705,140457272679,10640.0
1706,140457305463,9310.0
1707,140457441644,27930.0
1708,140457459709,26600.0
1709,140457466936,11970.0
1710,140457515791,11970.0
1711,140457545613,11970.0
1712,140457559209,10640.0
1713,140457568440,14630.0
1714,140457625681,19950.0
1715,140457858307,7980.0
1716,140457951937,9310.0
1717,140457953328,5320.0
1718,140458240277,21280.0
1719,140458394514,10640.0
1720,140458560283,6650.0
1721,140458609034,9310.0
1722,140458680332,14630.0
1723,140459312838,58520.0
1724,140459658311,5320.0
1725,140459695610,17290.0
1726,140459702842,6650.0
1727,140459702861,6650.0
1728,140459707905,9310.0
1729,140459762275,3990.0
1730,140459803327,11970.0
1731,140459811619,7980.0
1732,140459956570,5320.0
1733,140459957310,27930.0
1734,140459963325,3990.0
1735,140459980155,17290.0
1736,140459990215,9310.0
1737,140460669709,10640.0
1738,140460956951,3990.0
1739,140461954748,5320.0
1740,140461991576,25270.0
1741,140462038281,9310.0
1742,140462085324,10640.0
1743,140462235597,7980.0
1744,140462295416,7980.0
1745,140462389575,7980.0
1746,140463198004,58520.0
1747,150399145028,37500.0
1748,150399164291,12500.0
1749,150399168519,62500.0
1750,150399300439,12500.0
1751,150399409217,25000.0
1752,150399409401,61810.189999999995
1753,150401558394,31250.0
1754,150401595872,37500.0
1755,150401669924,12500.0
1756,150401679923,12500.0
1757,150401940463,62500.0
1758,150401965849,25000.0
1759,150401998029,25000.0
1760,150401999528,50000.0
1761,150402101065,12500.0
1762,150402544773,12500.0
1763,150402646248,12500.0
1764,150402766981,62500.0
1765,150402777324,37500.0
1766,150403375892,12500.0
1767,150404924568,37500.0
1768,150404938075,12500.0
1769,150405151108,25000.0
1770,150405690884,62500.0
1771,150405966892,37500.0
1772,150405996851,37500.0
1773,150406051216,25000.0
1774,150406349098,146.49
1775,150406406994,37500.0
1776,150407734466,20000.0
1777,150407822364,12500.0
1778,150407939651,6250.0
1779,150408399048,21250.0
1780,150408990587,11250.0
1781,150409078678,12500.0
1782,150409686543,8750.0
1783,150410397759,15000.0
1784,150410690884,10000.0
1785,150410827698,8750.0
1786,150410845796,17500.0
1787,150412227784,11250.0
1788,150412275384,7500.0
1789,150413068982,15000.0
1790,150413087481,23750.0
1791,150413096254,18750.0
1792,150413254494,53750.0
1793,150413439327,6250.0
1794,150413491909,22500.0
1795,150415846762,3750.0
1796,150415957854,6250.0
1797,150416339758,7500.0
1798,150416478198,15000.0
1799,150416848227,50000.0
1800,150416874985,6250.0
1801,150416897901,12500.0
1802,150416928813,16250.0
1803,150416944417,25000.0
1804,150417495875,75000.0
1805,150417643480,25000.0
1806,150417668362,7500.0
1807,150417695638,7500.0
1808,150417739816,13750.0
1809,150417895755,11250.0
1810,150417954368,10000.0
1811,150418068477,55000.0
1812,150418089818,10000.0
1813,150418196639,7500.0
1814,150418284688,6250.0
1815,150418296587,12500.0
1816,150418497232,13750.0
1817,150419097134,28750.0
1818,150419704443,3750.0
1819,150420434898,5000.0
1820,150422617848,187500.0
1821,150422618744,36250.0
1822,150422677738,26250.0
1823,150422692338,103750.0
1824,150422917738,11250.0
1825,150423674927,12500.0
1826,150423826940,38750.0
1827,150424109472,17500.0
1828,150424582719,12500.0
1829,150424584596,15000.0
1830,150424603364,26250.0
1831,150428971408,42900.0
1832,150429032868,13000.0
1833,150429064996,11700.0
1834,150429092598,18750.0
1835,150429092961,24700.0
1836,150429329812,24700.0
1837,150429454957,5200.0
1838,150429505179,14300.0
1839,150429686311,7150.0
1840,150430425389,18200.0
1841,150430439584,29900.0
1842,150430478896,42900.0
1843,150431504984,40300.0
1844,150431564954,14300.0
1845,150431663888,3900.0
1846,150431728093,5200.0
1847,150431773976,118300.0
1848,150431791386,23400.0
1849,150431803983,3900.0
1850,150431838218,31200.0
1851,150431862939,16900.0
1852,150432288559,34580.0
1853,150432366788,3990.0
1854,150432455384,49210.0
1855,150433395167,23940.0
1856,150433475828,11970.0
1857,150433539528,9310.0
1858,150433608395,3990.0
1859,150433759252,18620.0
1860,150434617544,50540.0
1861,150436852869,34580.0
1862,150436856792,3990.0
1863,150437209868,10640.0
1864,150437675639,34580.0
1865,150437745406,14630.0
1866,150438115492,15960.0
1867,150438383319,14630.0
1868,150438434936,3990.0
1869,150438953871,15960.0
1870,150439133904,15960.0
1871,150439142183,1112.5
1872,150439287618,29260.0
1873,150439288608,18620.0
1874,150439290475,3990.0
1875,150439340442,26600.0
1876,150439405396,17290.0
1877,150439428034,35910.0
1878,150439482361,39900.0
1879,150439635627,18620.0
1880,150439686400,29260.0
1881,150439704244,5320.0
1882,150439831534,6650.0
1883,150440345783,3990.0
1884,150440592863,9310.0
1885,150440626189,11970.0
1886,150440740929,22610.0
1887,150440845573,10640.0
1888,150440944417,22610.0
1889,150441669781,25270.0
1890,150441671388,3990.0
1891,150441692946,18620.0
1892,150442036288,14630.0
1893,150442036486,3990.0
1894,150442049752,10640.0
1895,150442081983,21280.0
1896,150442086773,10640.0
1897,150442095980,14630.0
1898,150442134868,46550.0
1899,150442174779,3990.0
1900,150442317448,13300.0
1901,150442368857,9310.0
1902,150442433768,3990.0
1903,150442646208,7980.0
1904,150442759262,9310.0
1905,150442932592,6650.0
1906,150442934633,7980.0
1907,150442950492,19950.0
1908,150443105884,17290.0
1909,150443109684,25270.0
1910,150443215444,17290.0
1911,150443257429,9310.0
1912,150443259683,6650.0
1913,150443410879,6650.0
1914,150443411478,25270.0
1915,150443427097,37240.0
1916,150443457471,6650.0
1917,150443460464,6650.0
1918,150443464278,5320.0
1919,150443465824,18620.0
1920,150443468238,13300.0
1921,150443607809,11970.0
1922,150443625728,3990.0
1923,150443833039,21280.0
1924,150444137431,18620.0
1925,150444142814,27930.0
1926,150444143187,3990.0
1927,150444147835,22610.0
1928,150444148076,3990.0
1929,150444244855,10640.0
1930,150444257739,9310.0
1931,150444386406,25270.0
1932,150444416682,7980.0
1933,150444427906,5320.0
1934,150444428091,7980.0
1935,150444461349,21280.0
1936,150444520476,7980.0
1937,150444566191,7980.0
1938,150444572272,7980.0
1939,150444624921,27930.0
1940,150444655724,7980.0
1941,150444868320,3990.0
1942,150445089829,3990.0
1943,150445093384,35910.0
1944,150445174498,13300.0
1945,150445397903,13300.0
1946,150445437268,49210.0
1947,150445684409,11970.0
1948,150445686922,10640.0
1949,150445696855,9310.0
1950,150445699340,14630.0
1951,150445718386,3990.0
1952,150445829186,22610.0
1953,150445843875,6650.0
1954,150445895261,13300.0
1955,150445899513,38570.0
1956,150445909244,3990.0
1957,150445934682,15960.0
1958,150445948801,364.59
1959,150446196871,5320.0
1960,150446218769,13300.0
1961,150446282859,10640.0
1962,150446339851,7980.0
1963,150446538290,6650.0
1964,150446538902,7980.0
1965,150446618668,10640.0
1966,150446637073,14630.0
1967,150446794143,14630.0
1968,150446947320,69160.0
1969,150446947565,7980.0
1970,150447138390,14630.0
1971,150447174694,22610.0
1972,150447462897,99750.0
1973,150447476347,13300.0
1974,150447742582,3990.0
1975,150447760953,10640.0
1976,150447924921,3990.0
1977,150447984180,10640.0
1978,150448551958,19950.0
1979,150448561472,9310.0
1980,150448564932,11970.0
1981,150448667077,29260.0
1982,150448719712,49654.73
1983,150448741416,15960.0
1984,150448806752,33250.0
1985,150448945507,5320.0
1986,150449246707,7980.0
1987,150449624553,27930.0
1988,150449881825,5320.0
1989,150450438890,3990.0
1990,150450632892,19950.0
1991,150451188461,9310.0
1992,150451359368,6650.0
1993,150451449642,10640.0
1994,150451472374,33250.0
1995,150452605467,50540.0
1996,150453216886,17290.0
1997,150453565738,26600.0
1998,150453864332,3990.0
1999,150453872365,26600.0
2000,150454245816,29260.0
2001,150454607290,5320.0
2002,150454624223,14630.0
2003,150454981815,7980.0
2004,150455139961,49210.0
2005,150455189197,7980.0
2006,150455193298,18620.0
2007,150455201200,33250.0
2008,150455251030,6650.0
2009,150455368943,6650.0
2010,150455406959,37240.0
2011,150455418274,5320.0
2012,150455422879,10640.0
2013,150455538436,11970.0
2014,150455540383,11970.0
2015,150455581364,22610.0
2016,150455599726,21280.0
2017,150455726079,27930.0
2018,150455798405,13300.0
2019,150455813279,21280.0
2020,150455816466,15960.0
2021,150455818842,6650.0
2022,150455856985,5320.0
2023,150455870887,6650.0
2024,150455872198,13300.0
2025,150455873367,54530.0
2026,150455875309,14630.0
2027,150455887656,5320.0
2028,150455912378,47880.0
2029,150456519328,13300.0
2030,150456525881,41230.0
2031,150456557198,3990.0
2032,150456565985,13300.0
2033,150456667795,6650.0
2034,150456803199,17290.0
2035,150456877741,14630.0
2036,150457291961,10640.0
2037,150457377813,7980.0
2038,150457377945,6650.0
2039,150457378167,7980.0
2040,150457378695,11970.0
2041,150457419342,15960.0
2042,150457429930,10640.0
2043,150457468752,6650.0
2044,150457625766,7980.0
2045,150457628618,22610.0
2046,150457641686,14630.0
2047,150457645830,13300.0
2048,150457670693,9310.0
2049,150457802797,3990.0
2050,150457938630,10640.0
2051,150457980836,5320.0
2052,150458094771,19950.0
2053,150458116928,7980.0
2054,150458287190,7980.0
2055,150458344275,6650.0
2056,150458455895,14630.0
2057,150458615318,3990.0
2058,150458681780,18620.0
2059,150459262834,11970.0
2060,150459340686,6650.0
2061,150459702828,6650.0
2062,150459702890,23940.0
2063,150459703955,7980.0
2064,150459715232,5320.0
2065,150459822576,3990.0
2066,150459906613,11970.0
2067,150460077958,15960.0
2068,150461046579,10640.0
2069,150461907309,19950.0
2070,150462287191,10640.0
2071,150462287252,5320.0
2072,150462351969,17290.0
2073,160399153373,25000.0
2074,160399164258,25000.0
2075,160399165446,50000.0
2076,160401597697,25000.0
2077,160402052150,50000.0
2078,160402113120,12500.0
2079,160402594419,12500.0
2080,160402691892,4809.66
2081,160402777353,18750.0
2082,160403199309,62500.0
2083,160403595776,62500.0
2084,160404692427,12500.0
2085,160405627987,12500.0
2086,160405633889,25000.0
2087,160405936909,12500.0
2088,160405996427,12500.0
2089,160406350621,25000.0
2090,160407749604,68750.0
2091,160407785588,16250.0
2092,160407835767,37500.0
2093,160408676098,18750.0
2094,160408955259,25829.82
2095,160409627808,30849.78
2096,160409634328,52500.0
2097,160410403201,7500.0
2098,160413496634,38750.0
2099,160413745167,23750.0
2100,160414852948,50000.0
2101,160415944367,27500.0
2102,160416789073,33750.0
2103,160417146392,21250.0
2104,160417918658,7500.0
2105,160418191393,5000.0
2106,160419092486,5000.0
2107,160422496192,31250.0
2108,160422619466,18750.0
2109,160422619838,6250.0
2110,160423827290,32500.0
2111,160424124449,98750.0
2112,160424159269,23750.0
2113,160424297322,18750.0
2114,160424317848,6250.0
2115,160424387704,20000.0
2116,160424605896,23750.0
2117,160424606853,18750.0
2118,160424783841,3750.0
2119,160424842280,21250.0
2120,160428946235,22500.0
2121,160429031954,33800.0
2122,160429069174,11700.0
2123,160429507268,6500.0
2124,160429724295,10400.0
2125,160429806776,13000.0
2126,160429818816,11700.0
2127,160429854357,44200.0
2128,160430478873,2510.4
2129,160430748436,22100.0
2130,160430819971,29900.0
2131,160430930949,31200.0
2132,160431046449,26000.0
2133,160431772779,117000.0
2134,160431784188,10400.0
2135,160431819480,15600.0
2136,160431883777,7800.0
2137,160432137194,3990.0
2138,160432199714,29260.0
2139,160432845770,31920.0
2140,160432847646,14630.0
2141,160433383344,7980.0
2142,160433839080,3990.0
2143,160433905980,22610.0
2144,160434655353,13300.0
2145,160437698655,13300.0
2146,160437719078,39900.0
2147,160437765697,19950.0
2148,160437775366,11970.0
2149,160437776832,9310.0
2150,160437783093,35910.0
2151,160437849555,11970.0
2152,160438046338,6650.0
2153,160438049214,46550.0
2154,160438241957,17290.0
2155,160439367644,5320.0
2156,160439495825,15960.0
2157,160439558790,10640.0
2158,160439584261,33250.0
2159,160439632182,43890.0
2160,160439781582,18620.0
2161,160439853654,5320.0
2162,160439915567,14630.0
2163,160439967721,5320.0
2164,160440357984,9310.0
2165,160440404505,10640.0
2166,160440444199,7980.0
2167,160440546193,17290.0
2168,160440579824,38570.0
2169,160440824934,17290.0
2170,160440923463,11970.0
2171,160441675462,7980.0
2172,160441676367,9310.0
2173,160441778380,38570.0
2174,160441859357,13300.0
2175,160441890169,6650.0
2176,160441977233,11970.0
2177,160442036378,13300.0
2178,160442039763,6650.0
2179,160442047961,7980.0
2180,160442048913,11970.0
2181,160442182992,7980.0
2182,160442929552,7980.0
2183,160443026769,7980.0
2184,160443159858,13300.0
2185,160443195352,5320.0
2186,160443241797,6650.0
2187,160443276857,7980.0
2188,160443278272,5320.0
2189,160443398514,6650.0
2190,160443491442,13300.0
2191,160443526682,6650.0
2192,160443983637,17290.0
2193,160443983661,3990.0
2194,160443985052,18620.0
2195,160444127908,13300.0
2196,160444142857,9310.0
2197,160444147812,10640.0
2198,160444179167,6650.0
2199,160444232914,13300.0
2200,160444257754,7980.0
2201,160444364933,42560.0
2202,160444391451,51870.0
2203,160444416442,6650.0
2204,160444474818,14630.0
2205,160444475304,18620.0
2206,160444475554,22610.0
2207,160444480763,9310.0
2208,160444533785,6650.0
2209,160444564885,6650.0
2210,160444568162,3990.0
2211,160444572588,29260.0
2212,160444576077,17290.0
2213,160444674817,63840.0
2214,160444913568,7980.0
2215,160444961234,6650.0
2216,160444977800,26600.0
2217,160445388471,3990.0
2218,160445691698,4187.6
2219,160445698082,33250.0
2220,160445698553,5320.0
2221,160445742867,11970.0
2222,160445807849,1028.31
2223,160445834664,6650.0
2224,160445919309,3990.0
2225,160446004520,11970.0
2226,160446100055,14630.0
2227,160446168859,6650.0
